car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,torque,seats,selling_price
Mahindra XUV500,Mahindra,XUV500,4,60000,Dealer,Diesel,Manual,15.1,2179.0,152.87,170.0,7.0,1500000
Maruti Alto,Maruti,Alto,15,110000,Individual,Petrol,Manual,19.7,796.0,46.3,12.7,5.0,125000
Maruti Dzire VXI,Maruti,Dzire VXI,10,48000,Dealer,Petrol,Manual,23.26,1197.0,88.5,200.0,5.0,266000
Ford Ecosport,Ford,Ecosport,4,10000,Individual,Diesel,Manual,22.77,1498.0,98.59,200.0,5.0,875000
Hyundai Grand,Hyundai,Grand,7,90000,Individual,Petrol,Manual,18.9,1197.0,82.0,12.7,5.0,300000
Maruti Celerio,Maruti,Celerio,5,22169,Dealer,Petrol,Automatic,19.62,998.0,67.04,24.0,5.0,490000
Mahindra XUV500,Mahindra,XUV500,4,50000,Dealer,Diesel,Manual,16.0,2179.0,140.0,200.0,7.0,1300000
Toyota Innova,Toyota,Innova,5,91771,Dealer,Diesel,Manual,13.68,1248.0,147.8,113.0,7.0,1650000
Hyundai i20,Hyundai,i20,7,80000,Individual,Diesel,Manual,21.9,1396.0,88.8,250.0,5.0,300000
Maruti Wagon R,Maruti,Wagon R,5,37500,Individual,Petrol,Manual,20.51,998.0,67.04,113.0,5.0,350000
Mahindra Thar,Mahindra,Thar,9,15000,Individual,Diesel,Manual,18.06,2523.0,63.0,91.0,7.0,153000
Hyundai i10,Hyundai,i10,11,100000,Individual,Petrol,Manual,20.36,1197.0,78.9,113.0,5.0,180000
Maruti Wagon R,Maruti,Wagon R,3,32000,Individual,Petrol,Manual,21.79,998.0,67.05,190.0,5.0,435000
Volkswagen Polo,Volkswagen,Polo,10,199000,Dealer,Petrol,Manual,16.47,1198.0,73.9,12.7,5.0,199000
Toyota Fortuner,Toyota,Fortuner,8,189000,Individual,Diesel,Manual,13.0,2982.0,168.5,250.0,7.0,1400000
Maruti Baleno,Maruti,Baleno,6,50000,Individual,Diesel,Manual,27.39,1248.0,74.0,24.0,5.0,500000
Hyundai Grand,Hyundai,Grand,7,53000,Dealer,Diesel,Manual,24.0,1248.0,70.0,113.0,5.0,480000
Audi Q7,Audi,Q7,7,95000,Dealer,Diesel,Automatic,12.07,2967.0,241.4,91.0,7.0,2250000
Renault Duster,Renault,Duster,7,90000,Individual,Diesel,Manual,20.45,1461.0,83.8,113.0,5.0,500000
Hyundai Grand,Hyundai,Grand,7,32000,Dealer,Petrol,Manual,18.9,1197.0,82.0,113.0,5.0,393000
Maruti Vitara,Maruti,Vitara,5,62000,Dealer,Diesel,Manual,24.3,1248.0,88.5,190.0,5.0,795000
Mahindra Thar,Mahindra,Thar,4,43000,Dealer,Diesel,Manual,16.55,2498.0,105.0,200.0,6.0,795000
Honda Amaze,Honda,Amaze,2,10000,Individual,Petrol,Manual,19.5,1199.0,88.76,200.0,5.0,650000
Maruti Alto,Maruti,Alto,2,32895,Dealer,Petrol,Manual,22.05,796.0,47.3,190.0,5.0,300000
Toyota Innova,Toyota,Innova,5,66240,Dealer,Diesel,Manual,13.68,2393.0,147.8,200.0,7.0,1675000
Maruti Eeco,Maruti,Eeco,11,97438,Dealer,Cng,Manual,15.1,1196.0,73.0,200.0,5.0,260000
Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,5,35000,Dealer,Diesel,Automatic,17.9,2143.0,167.6,190.0,5.0,3600000
Mahindra Bolero,Mahindra,Bolero,7,67000,Dealer,Diesel,Manual,21.0,1498.0,74.96,12.7,7.0,470000
Datsun GO,Datsun,GO,7,34540,Dealer,Petrol,Manual,19.02,1198.0,67.05,250.0,5.0,315000
Hyundai Grand,Hyundai,Grand,7,84566,Dealer,Diesel,Manual,24.0,1186.0,73.97,24.0,5.0,360000
Hyundai i20,Hyundai,i20,3,40000,Dealer,Petrol,Manual,17.19,1197.0,81.86,24.0,5.0,700000
Maruti Ertiga,Maruti,Ertiga,4,35000,Dealer,Diesel,Manual,24.52,1248.0,88.5,113.0,7.0,875000
Maruti Vitara,Maruti,Vitara,3,20572,Dealer,Diesel,Automatic,24.3,1248.0,88.5,12.7,5.0,950000
Hyundai i20,Hyundai,i20,7,49000,Dealer,Diesel,Manual,22.54,1396.0,88.73,24.0,5.0,525000
Maruti Wagon R,Maruti,Wagon R,5,50000,Individual,Cng,Manual,26.6,998.0,58.16,250.0,5.0,320000
Tata Safari,Tata,Safari,5,50000,Individual,Diesel,Manual,14.1,2179.0,148.0,170.0,7.0,1000000
Maruti Wagon R,Maruti,Wagon R,2,9605,Dealer,Petrol,Manual,20.52,1197.0,81.8,200.0,5.0,500000
Tata Tiago,Tata,Tiago,5,27000,Dealer,Petrol,Manual,23.84,1199.0,84.48,200.0,5.0,385000
Maruti Baleno,Maruti,Baleno,3,28563,Dealer,Petrol,Manual,21.4,1197.0,83.1,24.0,5.0,550000
Maruti Swift Dzire,Maruti,Swift Dzire,12,68000,Dealer,Petrol,Manual,17.5,1298.0,85.8,91.0,5.0,210000
Hyundai Santro,Hyundai,Santro,14,110000,Individual,Petrol,Manual,17.92,1086.0,62.1,250.0,5.0,150000
Maruti Vitara,Maruti,Vitara,4,62000,Dealer,Diesel,Manual,24.3,1248.0,88.5,12.7,5.0,820000
Maruti Eeco,Maruti,Eeco,5,64850,Individual,Cng,Manual,21.94,1196.0,61.7,113.0,5.0,320000
Mahindra XUV500,Mahindra,XUV500,9,67000,Dealer,Diesel,Manual,15.1,2179.0,140.0,24.0,7.0,525000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5,36500,Dealer,Diesel,Automatic,13.0,2143.0,204.0,12.7,5.0,2790000
Hyundai i20,Hyundai,i20,8,26000,Individual,Petrol,Manual,18.5,1197.0,82.85,12.7,5.0,355000
Mahindra XUV500,Mahindra,XUV500,6,186000,Individual,Diesel,Manual,15.1,2179.0,140.0,250.0,7.0,1000000
Maruti Swift,Maruti,Swift,3,13300,Individual,Petrol,Manual,22.0,1197.0,81.8,12.7,5.0,650000
Maruti Wagon R,Maruti,Wagon R,3,37650,Dealer,Petrol,Manual,21.79,998.0,67.05,12.7,5.0,470000
Maruti Wagon R,Maruti,Wagon R,9,84000,Individual,Petrol,Manual,18.9,998.0,67.1,113.0,5.0,215000
Tata Safari,Tata,Safari,5,64579,Dealer,Diesel,Manual,14.1,2179.0,148.0,250.0,7.0,875000
Mahindra XUV500,Mahindra,XUV500,4,62000,Dealer,Diesel,Manual,16.0,1997.0,140.0,170.0,7.0,1375000
Hyundai i10,Hyundai,i10,11,84000,Dealer,Petrol,Automatic,19.2,1197.0,80.0,12.7,5.0,270000
Hyundai Santro,Hyundai,Santro,13,52000,Dealer,Petrol,Manual,17.92,1086.0,62.1,170.0,5.0,235000
Maruti Alto,Maruti,Alto,6,30000,Individual,Petrol,Manual,22.74,796.0,47.3,24.0,5.0,230000
Maruti Swift,Maruti,Swift,3,30000,Dealer,Diesel,Manual,28.4,1248.0,74.0,12.7,5.0,760000
Hyundai i20,Hyundai,i20,5,61000,Dealer,Petrol,Manual,18.6,1197.0,81.83,200.0,5.0,635000
Hyundai i20,Hyundai,i20,6,20000,Individual,Petrol,Manual,18.6,1248.0,81.83,113.0,5.0,486000
Hyundai i20,Hyundai,i20,8,105000,Dealer,Diesel,Manual,21.9,1396.0,88.76,170.0,5.0,450000
Honda Amaze,Honda,Amaze,6,70000,Individual,Diesel,Manual,25.8,1498.0,98.6,24.0,5.0,480000
Maruti Ertiga,Maruti,Ertiga,8,57001,Dealer,Diesel,Manual,20.77,1248.0,88.76,113.0,7.0,449000
Honda City,Honda,City,2,11200,Dealer,Petrol,Automatic,17.4,1497.0,117.6,12.7,5.0,1275000
Hyundai i20,Hyundai,i20,12,50000,Individual,Petrol,Manual,17.0,1197.0,80.0,91.0,5.0,280000
Honda City,Honda,City,6,66996,Dealer,Petrol,Manual,17.4,1497.0,117.6,170.0,5.0,675000
Tata Tiago,Tata,Tiago,3,35505,Dealer,Petrol,Manual,23.84,1199.0,84.0,113.0,5.0,545000
Maruti Eeco,Maruti,Eeco,3,59000,Individual,Petrol,Manual,15.37,1196.0,73.0,200.0,7.0,360000
Honda City,Honda,City,6,50000,Individual,Diesel,Manual,25.1,1498.0,98.6,12.7,5.0,700000
Ford Figo,Ford,Figo,9,69000,Dealer,Diesel,Manual,20.0,1399.0,68.0,113.0,5.0,235000
Tata Tiago,Tata,Tiago,3,38000,Individual,Petrol,Manual,23.84,1199.0,84.0,113.0,5.0,390000
Skoda Octavia,Skoda,Octavia,8,76000,Dealer,Petrol,Automatic,14.7,1798.0,177.5,170.0,5.0,780000
BMW X3,BMW,X3,9,88000,Dealer,Diesel,Automatic,16.09,1995.0,184.0,200.0,5.0,1275000
BMW X1,BMW,X1,4,23000,Dealer,Diesel,Automatic,20.68,1995.0,188.0,113.0,5.0,2850000
Honda Amaze,Honda,Amaze,3,20833,Dealer,Petrol,Manual,18.6,1199.0,88.76,113.0,5.0,825000
Honda City,Honda,City,13,43639,Dealer,Petrol,Automatic,12.0,1493.0,100.0,91.0,5.0,300000
Tata Hexa,Tata,Hexa,3,46000,Individual,Diesel,Manual,17.6,2179.0,153.86,24.0,7.0,1225000
Mahindra Bolero,Mahindra,Bolero,8,80000,Individual,Diesel,Manual,15.96,2523.0,62.1,190.0,7.0,470000
Tata Nexon,Tata,Nexon,3,51000,Dealer,Diesel,Manual,21.5,1497.0,88.5,113.0,5.0,775000
Hyundai i20,Hyundai,i20,10,88000,Dealer,Diesel,Manual,23.0,1396.0,90.0,190.0,5.0,325000
Datsun GO,Datsun,GO,6,35000,Individual,Petrol,Manual,19.44,1198.0,67.0,113.0,7.0,350000
Hyundai Santro,Hyundai,Santro,12,80000,Individual,Petrol,Manual,17.92,1086.0,62.1,190.0,5.0,125000
Mahindra XUV500,Mahindra,XUV500,6,120000,Individual,Diesel,Manual,16.0,2179.0,140.0,250.0,7.0,850000
Renault KWID,Renault,KWID,5,35000,Individual,Petrol,Manual,25.17,799.0,53.3,91.0,5.0,240000
Maruti Celerio,Maruti,Celerio,4,90000,Individual,Cng,Manual,31.79,998.0,58.2,91.0,5.0,380000
Maruti Swift,Maruti,Swift,6,63254,Dealer,Diesel,Manual,19.62,1248.0,74.0,12.7,5.0,575000
Renault Duster,Renault,Duster,5,40000,Individual,Diesel,Manual,19.64,1461.0,108.45,113.0,5.0,780000
Volkswagen Polo,Volkswagen,Polo,5,62000,Dealer,Diesel,Manual,20.14,1498.0,88.0,250.0,5.0,390000
Ford Ecosport,Ford,Ecosport,5,20000,Individual,Petrol,Manual,15.85,1499.0,110.4,200.0,5.0,620000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,7,149500,Dealer,Diesel,Automatic,14.84,1248.0,170.0,113.0,5.0,1565000
Maruti Alto,Maruti,Alto,15,120000,Individual,Petrol,Manual,19.7,796.0,88.5,113.0,5.0,150000
Honda City,Honda,City,2,20410,Dealer,Petrol,Manual,17.0,1497.0,88.5,12.7,5.0,1140000
Tata Harrier,Tata,Harrier,2,13000,Dealer,Diesel,Manual,17.0,1956.0,138.1,12.7,5.0,1700000
Maruti Swift Dzire,Maruti,Swift Dzire,3,29000,Dealer,Petrol,Automatic,18.5,1197.0,83.14,113.0,5.0,630000
Hyundai i20,Hyundai,i20,3,50000,Individual,Petrol,Manual,18.6,1197.0,81.83,200.0,5.0,700000
Maruti Eeco,Maruti,Eeco,3,76826,Dealer,Cng,Manual,15.1,1196.0,73.0,200.0,5.0,365000
Ford Ecosport,Ford,Ecosport,6,64000,Dealer,Petrol,Manual,15.8,1499.0,110.0,113.0,5.0,470000
Mahindra XUV500,Mahindra,XUV500,8,95000,Dealer,Diesel,Manual,15.1,2179.0,140.0,91.0,7.0,825000
Skoda Rapid,Skoda,Rapid,7,65000,Dealer,Petrol,Manual,15.0,1598.0,103.5,91.0,5.0,575000
Volkswagen Polo,Volkswagen,Polo,5,30000,Dealer,Petrol,Manual,16.2,1199.0,74.0,200.0,5.0,530000
Mahindra Thar,Mahindra,Thar,3,30000,Dealer,Diesel,Manual,16.55,2498.0,105.0,24.0,6.0,850000
Honda City,Honda,City,6,50000,Individual,Diesel,Manual,26.0,1498.0,98.6,113.0,5.0,750000
Maruti Swift Dzire,Maruti,Swift Dzire,7,90000,Dealer,Diesel,Manual,23.4,1248.0,74.0,190.0,5.0,580000
Ford Figo,Ford,Figo,7,60000,Individual,Diesel,Manual,20.0,1399.0,68.05,24.0,5.0,360000
Honda Jazz,Honda,Jazz,2,4065,Dealer,Petrol,Manual,18.7,1199.0,88.7,12.7,5.0,810000
Maruti Swift Dzire,Maruti,Swift Dzire,7,107000,Dealer,Diesel,Manual,23.4,1248.0,74.0,24.0,5.0,285000
Toyota Fortuner,Toyota,Fortuner,8,72000,Dealer,Diesel,Manual,13.0,2982.0,168.5,91.0,7.0,1250000
Ford Aspire,Ford,Aspire,2,40000,Individual,Diesel,Manual,26.1,1498.0,99.23,170.0,5.0,650000
Hyundai Verna,Hyundai,Verna,8,14000,Dealer,Petrol,Automatic,17.01,1591.0,121.4,113.0,5.0,575000
Mahindra XUV500,Mahindra,XUV500,4,112000,Dealer,Diesel,Manual,16.0,2179.0,140.0,190.0,7.0,1250000
Hyundai Verna,Hyundai,Verna,4,28900,Dealer,Petrol,Manual,17.01,1591.0,121.3,91.0,5.0,865000
Hyundai i20,Hyundai,i20,4,33048,Dealer,Petrol,Manual,18.6,1197.0,81.83,24.0,5.0,630000
Maruti Swift Dzire,Maruti,Swift Dzire,7,55000,Dealer,Petrol,Manual,20.85,1197.0,88.5,170.0,5.0,500000
Ford Figo,Ford,Figo,8,120000,Individual,Diesel,Manual,20.0,1399.0,68.1,170.0,5.0,250000
Volkswagen Polo,Volkswagen,Polo,10,61000,Dealer,Petrol,Manual,16.47,1198.0,73.9,91.0,5.0,320000
BMW 5,BMW,5,7,41265,Dealer,Diesel,Automatic,18.12,1995.0,88.5,113.0,5.0,2799000
Mahindra Thar,Mahindra,Thar,8,49000,Dealer,Diesel,Manual,16.55,2498.0,105.0,170.0,7.0,525000
Maruti Wagon R,Maruti,Wagon R,7,135975,Dealer,Cng,Manual,33.54,1248.0,67.04,113.0,5.0,295000
Maruti Swift Dzire,Maruti,Swift Dzire,6,80000,Individual,Cng,Manual,19.0,1197.0,85.8,200.0,5.0,390000
Hyundai i20,Hyundai,i20,9,74508,Dealer,Diesel,Manual,22.54,1396.0,88.73,24.0,5.0,435000
Audi A4,Audi,A4,4,53700,Individual,Diesel,Automatic,19.62,1968.0,187.74,200.0,5.0,1760000
Maruti Ciaz,Maruti,Ciaz,4,83000,Dealer,Diesel,Manual,26.32,1498.0,93.87,200.0,5.0,745000
Maruti Swift,Maruti,Swift,3,41000,Individual,Petrol,Manual,22.0,1197.0,81.8,170.0,5.0,574000
Honda Amaze,Honda,Amaze,4,32000,Dealer,Petrol,Manual,17.8,1198.0,86.7,190.0,5.0,510000
Maruti Swift,Maruti,Swift,4,59000,Dealer,Diesel,Manual,28.4,1248.0,74.0,170.0,5.0,700000
Volkswagen Polo,Volkswagen,Polo,4,18000,Dealer,Petrol,Automatic,17.21,1197.0,103.5,190.0,5.0,830000
Hyundai Grand,Hyundai,Grand,7,39000,Dealer,Petrol,Manual,18.9,1197.0,81.86,24.0,5.0,360000
Maruti Alto,Maruti,Alto,6,60000,Dealer,Petrol,Manual,23.95,998.0,67.05,24.0,5.0,285000
Hyundai i10,Hyundai,i10,13,82000,Dealer,Petrol,Manual,20.36,1197.0,78.9,113.0,5.0,185000
Hyundai Grand,Hyundai,Grand,7,35000,Dealer,Petrol,Manual,18.9,1197.0,82.0,24.0,5.0,475000
MG Hector,MG,Hector,2,9293,Dealer,Petrol,Automatic,13.96,1451.0,141.0,24.0,5.0,1630000
Hyundai i20,Hyundai,i20,6,99332,Dealer,Diesel,Manual,22.54,1396.0,88.5,91.0,5.0,512000
Mahindra Bolero,Mahindra,Bolero,11,211000,Individual,Diesel,Manual,13.6,2523.0,63.0,250.0,7.0,275000
Mercedes-Benz S-Class,Mercedes-Benz,S-Class,7,20001,Dealer,Diesel,Automatic,13.5,2987.0,282.0,12.7,5.0,5500000
Hyundai i10,Hyundai,i10,9,9800,Individual,Petrol,Manual,20.36,1197.0,78.9,91.0,5.0,275000
Maruti Swift,Maruti,Swift,6,82000,Dealer,Petrol,Manual,16.1,1197.0,85.0,24.0,5.0,480000
Audi A4,Audi,A4,5,70000,Dealer,Diesel,Automatic,17.11,1968.0,174.33,250.0,5.0,1685000
Maruti Wagon R,Maruti,Wagon R,2,32000,Dealer,Petrol,Automatic,20.52,1197.0,81.8,190.0,5.0,525000
Honda Amaze,Honda,Amaze,5,7500,Individual,Petrol,Manual,18.0,1198.0,86.7,113.0,5.0,650000
Volkswagen Vento,Volkswagen,Vento,8,55000,Dealer,Petrol,Manual,15.04,1598.0,103.6,91.0,5.0,335000
Hyundai i20,Hyundai,i20,9,54000,Dealer,Petrol,Manual,18.5,1197.0,82.85,12.7,5.0,315000
Hyundai i20,Hyundai,i20,4,30000,Individual,Petrol,Manual,18.6,1197.0,81.83,170.0,5.0,630000
Nissan Kicks,Nissan,Kicks,1,7500,Individual,Diesel,Manual,20.45,1461.0,108.5,190.0,5.0,850000
Mahindra Bolero,Mahindra,Bolero,9,75000,Dealer,Diesel,Manual,15.96,2523.0,62.1,190.0,7.0,435000
Maruti Ertiga,Maruti,Ertiga,7,68880,Dealer,Diesel,Manual,20.77,1248.0,88.76,190.0,7.0,645000
Honda Amaze,Honda,Amaze,2,2000,Individual,Petrol,Manual,19.5,1199.0,88.76,250.0,5.0,650000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,40000,Dealer,Petrol,Automatic,11.74,1796.0,186.0,12.7,5.0,850000
Ford Figo,Ford,Figo,6,58000,Individual,Petrol,Manual,18.16,1196.0,86.8,190.0,5.0,290000
Maruti Swift Dzire,Maruti,Swift Dzire,6,61000,Individual,Diesel,Manual,26.59,1248.0,74.0,24.0,5.0,510000
Maruti Ciaz,Maruti,Ciaz,5,49500,Individual,Diesel,Manual,28.09,1248.0,88.5,200.0,5.0,700000
Honda Amaze,Honda,Amaze,1,1800,Individual,Petrol,Manual,19.5,1199.0,88.76,24.0,5.0,720000
Hyundai i20,Hyundai,i20,4,110000,Individual,Diesel,Manual,19.62,1396.0,88.73,250.0,5.0,800000
Maruti Swift Dzire,Maruti,Swift Dzire,4,19000,Individual,Petrol,Manual,21.21,1197.0,81.8,12.7,5.0,650000
Toyota Innova,Toyota,Innova,11,150000,Dealer,Diesel,Manual,12.8,2494.0,102.0,190.0,7.0,880000
Renault Duster,Renault,Duster,7,90000,Individual,Diesel,Manual,20.45,1461.0,83.8,200.0,5.0,450000
Tata Tiago,Tata,Tiago,4,53000,Individual,Diesel,Manual,27.28,1047.0,69.0,12.7,5.0,370000
Maruti Swift Dzire,Maruti,Swift Dzire,3,70000,Individual,Diesel,Manual,28.4,1248.0,74.02,250.0,5.0,641000
Maruti Celerio,Maruti,Celerio,5,12957,Trustmark Dealer,Petrol,Manual,23.1,998.0,67.04,24.0,5.0,400000
Maruti Alto,Maruti,Alto,4,10617,Dealer,Petrol,Manual,24.7,796.0,88.5,170.0,5.0,314000
Hyundai Verna,Hyundai,Verna,7,110000,Individual,Diesel,Manual,22.32,1582.0,126.3,250.0,5.0,520000
Renault Duster,Renault,Duster,8,66733,Dealer,Diesel,Manual,19.01,1248.0,108.45,113.0,5.0,409000
Honda City,Honda,City,7,57000,Dealer,Diesel,Manual,19.62,1498.0,98.6,24.0,5.0,675000
Tata Nexon,Tata,Nexon,2,25000,Individual,Diesel,Manual,21.5,1497.0,108.5,113.0,5.0,750000
Volkswagen Polo,Volkswagen,Polo,8,48000,Dealer,Petrol,Manual,18.78,999.0,75.0,200.0,5.0,325000
Hyundai Verna,Hyundai,Verna,7,70000,Individual,Petrol,Manual,17.01,1591.0,121.3,12.7,5.0,450000
Hyundai i10,Hyundai,i10,10,45000,Dealer,Petrol,Automatic,19.2,1197.0,80.0,24.0,5.0,375000
Maruti Wagon R,Maruti,Wagon R,12,42000,Dealer,Petrol,Manual,18.9,998.0,67.1,12.7,5.0,180000
Hyundai i20,Hyundai,i20,3,10080,Trustmark Dealer,Petrol,Manual,18.6,1197.0,81.83,250.0,5.0,720000
Skoda Rapid,Skoda,Rapid,4,60000,Dealer,Diesel,Automatic,21.72,1498.0,108.6,113.0,5.0,690000
Hyundai i10,Hyundai,i10,11,44400,Dealer,Petrol,Manual,20.36,1197.0,78.9,91.0,5.0,325000
Hyundai Grand,Hyundai,Grand,2,4000,Dealer,Petrol,Manual,18.9,1197.0,81.86,12.7,5.0,710000
BMW 6,BMW,6,6,25000,Dealer,Diesel,Automatic,9.52,2993.0,313.0,250.0,4.0,4490000
Honda City,Honda,City,10,73000,Individual,Petrol,Manual,17.0,1497.0,118.0,12.7,5.0,450000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,5,44000,Dealer,Diesel,Automatic,19.27,2143.0,167.62,24.0,5.0,2675000
Maruti Baleno,Maruti,Baleno,3,38340,Dealer,Diesel,Manual,27.39,1248.0,74.0,91.0,5.0,790000
Maruti Baleno,Maruti,Baleno,3,31000,Dealer,Petrol,Manual,21.4,1197.0,83.1,113.0,5.0,630000
Honda City,Honda,City,6,74995,Dealer,Petrol,Manual,17.4,1497.0,117.3,200.0,5.0,640000
Hyundai Grand,Hyundai,Grand,1,4350,Individual,Petrol,Manual,20.7,1197.0,81.86,12.7,5.0,725000
Honda City,Honda,City,7,57500,Dealer,Diesel,Manual,26.0,1498.0,98.6,250.0,5.0,515000
Renault KWID,Renault,KWID,6,43719,Dealer,Petrol,Manual,22.3,799.0,53.26,24.0,5.0,245000
Maruti Swift,Maruti,Swift,9,40000,Individual,Diesel,Manual,22.9,1248.0,74.0,113.0,5.0,390000
Hyundai Creta,Hyundai,Creta,5,52000,Dealer,Petrol,Manual,13.0,1591.0,121.3,250.0,5.0,949000
Hyundai i10,Hyundai,i10,13,73181,Dealer,Petrol,Manual,19.81,1086.0,68.05,190.0,5.0,260000
Maruti Celerio,Maruti,Celerio,6,35000,Dealer,Petrol,Automatic,23.1,998.0,67.04,200.0,5.0,460000
Toyota Innova,Toyota,Innova,10,98000,Dealer,Diesel,Manual,12.8,2494.0,102.0,24.0,7.0,575000
Maruti Ciaz,Maruti,Ciaz,5,24603,Dealer,Petrol,Manual,20.73,1373.0,91.1,24.0,5.0,695000
BMW 3,BMW,3,10,72000,Dealer,Diesel,Automatic,16.07,1995.0,181.0,250.0,4.0,610000
Maruti Vitara,Maruti,Vitara,5,63000,Individual,Diesel,Manual,24.3,1248.0,88.5,24.0,5.0,675000
Toyota Innova,Toyota,Innova,9,121000,Dealer,Diesel,Manual,12.8,2494.0,102.0,200.0,8.0,750000
Maruti Alto,Maruti,Alto,5,29000,Dealer,Petrol,Manual,19.62,796.0,47.3,190.0,5.0,285000
Ford Aspire,Ford,Aspire,3,12000,Individual,Diesel,Manual,25.83,1498.0,99.0,200.0,5.0,750000
Renault KWID,Renault,KWID,2,8500,Individual,Petrol,Manual,23.01,999.0,67.0,91.0,5.0,440000
Ford Ecosport,Ford,Ecosport,4,40600,Dealer,Diesel,Manual,19.62,1498.0,98.96,91.0,5.0,815000
Ford Aspire,Ford,Aspire,6,30000,Individual,Petrol,Manual,18.16,1196.0,86.8,91.0,5.0,450000
Hyundai i20,Hyundai,i20,6,55000,Dealer,Petrol,Manual,18.6,1197.0,81.83,12.7,5.0,499000
BMW 3,BMW,3,9,61000,Dealer,Diesel,Automatic,18.88,1995.0,184.0,250.0,5.0,1345000
Skoda Superb,Skoda,Superb,7,36803,Dealer,Petrol,Automatic,13.7,1798.0,157.75,200.0,5.0,1125000
Ford Ecosport,Ford,Ecosport,6,73000,Dealer,Diesel,Manual,22.77,1498.0,98.59,190.0,5.0,650000
Hyundai Creta,Hyundai,Creta,5,54000,Dealer,Diesel,Manual,19.67,1582.0,126.2,91.0,5.0,875000
Honda City,Honda,City,15,50000,Individual,Petrol,Manual,17.7,1497.0,78.0,113.0,5.0,300000
Maruti Baleno,Maruti,Baleno,4,58000,Individual,Diesel,Manual,27.39,1248.0,74.0,200.0,5.0,600000
Maruti Wagon R,Maruti,Wagon R,4,24500,Dealer,Petrol,Manual,21.79,998.0,67.05,170.0,5.0,382000
Renault KWID,Renault,KWID,3,10000,Individual,Petrol,Manual,19.62,999.0,67.0,12.7,5.0,380000
Mahindra Bolero,Mahindra,Bolero,8,39000,Individual,Diesel,Manual,15.96,2523.0,62.1,113.0,7.0,530000
Volkswagen Vento,Volkswagen,Vento,10,70000,Dealer,Diesel,Manual,20.54,1598.0,103.6,91.0,5.0,349000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,5,14000,Individual,Diesel,Automatic,16.1,1950.0,191.7,91.0,5.0,3900000
Hyundai Santro,Hyundai,Santro,3,31286,Trustmark Dealer,Cng,Manual,30.48,1086.0,58.0,170.0,5.0,500000
Hyundai Verna,Hyundai,Verna,6,120000,Individual,Diesel,Automatic,19.08,1582.0,126.2,200.0,5.0,650000
Honda City,Honda,City,10,80000,Individual,Petrol,Manual,17.0,1497.0,118.0,190.0,5.0,350000
Ford Ecosport,Ford,Ecosport,8,67234,Dealer,Diesel,Manual,22.7,1498.0,89.84,113.0,5.0,400000
Hyundai Verna,Hyundai,Verna,3,35522,Dealer,Diesel,Manual,22.0,1582.0,126.2,170.0,5.0,885000
Maruti Wagon R,Maruti,Wagon R,12,100000,Individual,Lpg,Manual,17.3,1061.0,57.5,12.7,5.0,150000
Mahindra Bolero,Mahindra,Bolero,6,107107,Dealer,Diesel,Manual,15.96,2523.0,62.1,24.0,7.0,525000
Maruti Celerio,Maruti,Celerio,5,48129,Dealer,Cng,Manual,31.79,998.0,58.2,170.0,5.0,411000
Mahindra KUV,Mahindra,KUV,5,52000,Dealer,Diesel,Manual,25.32,1198.0,77.0,170.0,5.0,375000
Maruti Ertiga,Maruti,Ertiga,5,45700,Dealer,Diesel,Manual,24.52,1248.0,88.5,91.0,7.0,650000
Tata Tigor,Tata,Tigor,4,13230,Individual,Petrol,Manual,20.3,1199.0,84.0,24.0,5.0,520000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,10,72000,Dealer,Diesel,Automatic,15.8,2143.0,170.0,113.0,5.0,1275000
Hyundai Venue,Hyundai,Venue,2,10000,Individual,Petrol,Automatic,18.15,998.0,118.35,24.0,5.0,1000000
BMW 3,BMW,3,3,15000,Dealer,Diesel,Automatic,22.69,1995.0,187.74,24.0,5.0,3200000
Honda City,Honda,City,4,41000,Dealer,Petrol,Manual,17.8,1497.0,88.5,200.0,5.0,750000
Hyundai i20,Hyundai,i20,4,29599,Dealer,Diesel,Manual,21.19,1396.0,88.73,250.0,5.0,600000
Hyundai i20,Hyundai,i20,3,16000,Dealer,Petrol,Manual,17.19,1197.0,81.86,24.0,5.0,750000
Ford Ecosport,Ford,Ecosport,6,58000,Dealer,Diesel,Manual,23.0,1498.0,98.96,170.0,5.0,570000
Maruti Vitara,Maruti,Vitara,2,20000,Individual,Diesel,Manual,24.3,1248.0,88.5,113.0,5.0,750000
Maruti Alto,Maruti,Alto,9,120000,Individual,Petrol,Manual,19.7,796.0,88.5,113.0,5.0,120000
Maruti Ciaz,Maruti,Ciaz,5,15000,Individual,Petrol,Automatic,19.12,1373.0,91.1,24.0,5.0,725000
Maruti Baleno,Maruti,Baleno,4,25000,Individual,Petrol,Automatic,21.4,1197.0,83.1,24.0,5.0,599000
Honda Amaze,Honda,Amaze,5,27946,Dealer,Diesel,Manual,24.7,1498.0,98.63,12.7,5.0,740000
