car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,torque,seats,selling_price
Renault KWID,Renault,KWID,2,14000,Individual,Petrol,Manual,23.01 kmpl,,67.0 bhp,,5.0,390000
Hyundai Verna,Hyundai,Verna,3,12000,dealer,Petrol,Manual,17.1 kmpl,1591 CC,121.3 bhp,113Nm@ 4000rpm,5.0,1025000
Maruti Swift,Maruti,Swift,6,49000,Individual,Diesel,Manual,25.2 kmpl,1248 CC,74.0 bhp,24@ 1900(kgm@ rpm),5.0,380000
Toyota Fortuner,Toyota,Fortuner,8,110000,  Individual ,DIESEL,Manual,13.0 kmpl,2982 CC,168.5 bhp,113Nm@ 4000rpm,7.0,1150000
Skoda Rapid,Skoda,Rapid,4,30000,Dealer,PETROL,Manual,15.41 kmpl,1598 CC,103.2 bhp,190Nm@ 2000rpm,5.0,720000
Ford Freestyle,Ford,Freestyle,2,13133,Dealer,Diesel,Manual,24.4 kmpl,1498 CC,98.63 bhp,200Nm@ 1750rpm,5.0,880000
Mahindra XUV500,Mahindra,XUV500,5,50000,Dealer,Diesel,Manual,16.0 kmpl,1997 CC,140.0 bhp,200Nm@ 1750rpm,7.0,1099000
Tata Nexon,Tata,Nexon,2,20000,Individual,Petrol,Manual,17.0 kmpl,1198 CC,108.5 bhp,200Nm@ 1750rpm,5.0,675000
Maruti Swift Dzire,Maruti,Swift Dzire,3,70000,INDIVIDUAL,diesel,Manual,23.4 kmpl,1248 CC,74.0 bhp,91Nm@ 3500rpm,5.0,515000
Kia Seltos,Kia,Seltos,1,3500,dealer,petrol,Automatic,16.8 kmpl,1497 CC,113.4 bhp,91Nm@ 3500rpm,5.0,1490000
Maruti Alto,Maruti,Alto,6,90000,Individual,  Petrol ,Manual,22.74 kmpl,796 CC,47.3 bhp,190Nm@ 2000rpm,5.0,200000
Volkswagen Vento,Volkswagen,Vento,8,90000,Individual,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,170Nm@ 1800-2400rpm,5.0,520000
Volkswagen Polo,Volkswagen,Polo,6,56084,DEALER,Petrol,Automatic,17.21 kmpl,1197 CC,103.6 bhp,250Nm@ 1500-2500rpm,5.0,645000
Mini Cooper,Mini,Cooper,9,24000,DEALER,PETROL,Automatic,17.33 kmpl,1998 CC,189.08 bhp,190Nm@ 2000rpm,4.0,1750000
Audi A4,Audi,A4,5,29000,  Dealer ,petrol,Automatic,15.64 kmpl,1798 CC,167.62 bhp,250Nm@ 1500-2500rpm,5.0,1890000
Jaguar XF,Jaguar,XF,7,28000,Dealer,DIESEL,Automatic,16.36 kmpl,2179 CC,187.7 bhp,190Nm@ 2000rpm,5.0,3190000
Mahindra Scorpio,Mahindra,Scorpio,5,35000,Individual,Diesel,Automatic,15.4 kmpl,2179 CC,120.0 bhp,250Nm@ 1500-2500rpm,7.0,1450000
Mahindra Scorpio,Mahindra,Scorpio,9,32208,DEALER,Diesel,Manual,14.0 kmpl,2523 CC,75.0 bhp,190Nm@ 2000rpm,8.0,625000
Hyundai Verna,Hyundai,Verna,13,77000,Dealer,Petrol,Manual,13.9 kmpl,1599 CC,103.2 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,190000
Volkswagen Polo,Volkswagen,Polo,9,50000,individual,diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,91Nm@ 3500rpm,5.0,380000
Maruti Swift,Maruti,Swift,3,25000,Individual,Petrol,Automatic,22.0 kmpl,1197 CC,81.8 bhp,250Nm@ 1500-2500rpm,5.0,630000
Volkswagen Polo,Volkswagen,Polo,3,14510,Dealer,PETROL,Manual,18.78 kmpl,999 CC,75.0 bhp,190Nm@ 2000rpm,5.0,560000
Honda Jazz,Honda,Jazz,3,30000,INDIVIDUAL,petrol,Manual,18.7 kmpl,1199 CC,88.7 bhp,91Nm@ 3500rpm,5.0,650000
Renault KWID,Renault,KWID,3,28000,INDIVIDUAL,Petrol,Manual,23.01 kmpl,999 CC,,113Nm@ 4000rpm,5.0,345000
Maruti Celerio,Maruti,Celerio,3,100000,Individual,PETROL,Automatic,23.1 kmpl,998 CC,67.04 bhp,250Nm@ 1500-2500rpm,5.0,450000
Ford Figo,Ford,Figo,8,30000,Individual,PETROL,Manual,15.6 kmpl,1196 CC,70.0 bhp,170Nm@ 1800-2400rpm,5.0,325000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,10,49000,DEALER,Diesel,Automatic,14.21 kmpl,2143 CC,203.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,999000
Honda City,Honda,City,5,40000,INDIVIDUAL,PETROL,Automatic,18.0 kmpl,1497 CC,117.3 bhp,170Nm@ 1800-2400rpm,5.0,845000
Maruti Wagon R,Maruti,Wagon R,12,70000,  Individual ,Petrol,Manual,,1061 CC,67.0 bhp,"12.7@ 2,700(kgm@ rpm)",,150000
Honda City,Honda,City,10,40142,DEALER,petrol,Manual,17.0 kmpl,1497 CC,118.0 bhp,113Nm@ 4000rpm,5.0,310000
Maruti Vitara,Maruti,Vitara,4,70000,Individual,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,113Nm@ 4000rpm,5.0,750000
Mahindra XUV500,Mahindra,XUV500,4,48800,Individual,Diesel,Automatic,16.0 kmpl,2179 CC,140.0 bhp,91Nm@ 3500rpm,7.0,1300000
Maruti Alto,Maruti,Alto,4,28239,Trustmark Dealer,CNG,Manual,33.44 km/kg,796 CC,40.3 bhp,"12.7@ 2,700(kgm@ rpm)",4.0,315000
Hyundai Verna,Hyundai,Verna,8,136700,Dealer,Diesel,Automatic,22.32 kmpl,1582 CC,126.32 bhp,170Nm@ 1800-2400rpm,5.0,350000
Honda City,Honda,City,3,40000,Dealer,Petrol,Manual,17.4 kmpl,1497 CC,117.6 bhp,200Nm@ 1750rpm,5.0,850000
Maruti Celerio,Maruti,Celerio,8,26000,DEALER,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,170Nm@ 1800-2400rpm,5.0,450000
Ford Figo,Ford,Figo,9,90000,Individual,Diesel,Manual,20.0 kmpl,1399 CC,68.0 bhp,200Nm@ 1750rpm,5.0,220000
Honda City,Honda,City,14,75075,Dealer,Petrol,Manual,17.7 kmpl,1497 CC,78.0 bhp,200Nm@ 1750rpm,5.0,200000
Hyundai i10,Hyundai,i10,11,48216,dealer,  Petrol ,Manual,20.36 kmpl,1197 CC,78.9 bhp,113Nm@ 4000rpm,5.0,350000
Honda Civic,Honda,Civic,1,1900,Dealer,Petrol,Automatic,16.5 kmpl,1799 CC,139.46 bhp,190Nm@ 2000rpm,5.0,2150000
Renault KWID,Renault,KWID,4,26233,dealer,  Petrol ,Manual,25.17 kmpl,799 CC,53.3 bhp,200Nm@ 1750rpm,5.0,345000
Hyundai i20,Hyundai,i20,11,25000,Individual,  Petrol ,Manual,18.5 kmpl,1197 CC,80.0 bhp,,5.0,370000
Hyundai i10,Hyundai,i10,11,76602,Dealer,  Petrol ,Manual,20.36 kmpl,1197 CC,78.9 bhp,113Nm@ 4000rpm,5.0,320000
Mahindra XUV500,Mahindra,XUV500,7,75273,Dealer,diesel,Manual,16.0 kmpl,,140.0 bhp,,7.0,851000
Mahindra XUV500,Mahindra,XUV500,5,44890,  Dealer ,Diesel,Automatic,16.0 kmpl,1997 CC,140.0 bhp,250Nm@ 1500-2500rpm,7.0,975000
Toyota Innova,Toyota,Innova,8,215000,INDIVIDUAL,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,190Nm@ 2000rpm,7.0,1000000
Mercedes-Benz C-Class,Mercedes-Benz,C-Class,9,72000,Dealer,DIESEL,Automatic,14.84 kmpl,2143 CC,167.62 bhp,190Nm@ 2000rpm,5.0,1400000
Toyota Innova,Toyota,Innova,5,70001,Dealer,diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,170Nm@ 1800-2400rpm,7.0,975000
Maruti Swift Dzire,Maruti,Swift Dzire,10,89000,  Dealer ,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5.0,360000
Hyundai Grand,Hyundai,Grand,5,60000,  Individual ,PETROL,Automatic,18.9 kmpl,1197 CC,81.86 bhp,200Nm@ 1750rpm,5.0,400000
Hyundai i20,Hyundai,i20,3,12000,DEALER,petrol,Automatic,17.4 kmpl,1197 CC,81.86 bhp,24@ 1900(kgm@ rpm),5.0,890000
Maruti Alto,Maruti,Alto,7,80000,  Individual ,petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,113Nm@ 4000rpm,5.0,210000
Hyundai Verna,Hyundai,Verna,5,50000,Individual,Diesel,Manual,23.9 kmpl,1582 CC,126.2 bhp,200Nm@ 1750rpm,5.0,750000
Maruti Ertiga,Maruti,Ertiga,2,45000,Individual,Diesel,Manual,25.47 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7.0,980000
Renault Duster,Renault,Duster,7,53190,Dealer,diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,250Nm@ 1500-2500rpm,5.0,560000
Hyundai Grand,Hyundai,Grand,2,36000,Dealer,  Petrol ,Manual,18.9 kmpl,1197 CC,81.86 bhp,24@ 1900(kgm@ rpm),5.0,495000
Maruti Alto,Maruti,Alto,1,2200,  Dealer ,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,190Nm@ 2000rpm,5.0,360000
Maruti Baleno,Maruti,Baleno,3,40000,INDIVIDUAL,Diesel,Manual,27.39 kmpl,1248 CC,74.0 bhp,250Nm@ 1500-2500rpm,5.0,700000
Datsun GO,Datsun,GO,5,30000,Individual,Petrol,Manual,19.44 kmpl,1198 CC,67.0 bhp,91Nm@ 3500rpm,7.0,300000
Hyundai Verna,Hyundai,Verna,7,45000,Individual,Diesel,Manual,22.32 kmpl,1582 CC,,113Nm@ 4000rpm,5.0,635000
Hyundai Creta,Hyundai,Creta,3,70000,Individual,Diesel,Manual,22.1 kmpl,1396 CC,,113Nm@ 4000rpm,5.0,998000
Honda City,Honda,City,6,24000,Dealer,  Petrol ,Automatic,18.0 kmpl,1497 CC,117.3 bhp,250Nm@ 1500-2500rpm,5.0,825000
Ford Figo,Ford,Figo,4,42267,Dealer,Diesel,Manual,25.83 kmpl,1498 CC,99.0 bhp,113Nm@ 4000rpm,5.0,600000
Mahindra KUV,Mahindra,KUV,5,21000,Dealer,diesel,Manual,25.32 kmpl,1198 CC,77.0 bhp,200Nm@ 1750rpm,5.0,425000
Toyota Innova,Toyota,Innova,6,52000,dealer,Diesel,Manual,12.99 kmpl,,100.6 bhp,,8.0,1200000
Hyundai Verna,Hyundai,Verna,12,55000,DEALER,  Petrol ,Manual,,1599 CC,103.2 bhp,113Nm@ 4000rpm,5.0,250000
Hyundai i20,Hyundai,i20,8,33135,dealer,PETROL,Manual,18.5 kmpl,1197 CC,80.0 bhp,250Nm@ 1500-2500rpm,5.0,325000
Hyundai Venue,Hyundai,Venue,2,30000,Dealer,diesel,Manual,23.7 kmpl,1493 CC,,200Nm@ 1750rpm,5.0,1050000
Maruti Ciaz,Maruti,Ciaz,4,34834,Dealer,  Petrol ,Manual,20.73 kmpl,1373 CC,91.1 bhp,250Nm@ 1500-2500rpm,5.0,750000
Honda Civic,Honda,Civic,15,100000,INDIVIDUAL,  Petrol ,Manual,13.5 kmpl,,130.0 bhp,,5.0,120000
Renault Duster,Renault,Duster,7,179000,Individual,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,200Nm@ 1750rpm,5.0,550000
Maruti Swift,Maruti,Swift,6,76400,dealer,  Diesel ,Manual,,1248 CC,74.0 bhp,24@ 1900(kgm@ rpm),5.0,575000
Hyundai Grand,Hyundai,Grand,6,75000,DEALER,PETROL,Automatic,18.9 kmpl,1197 CC,82.0 bhp,170Nm@ 1800-2400rpm,5.0,495000
Honda City,Honda,City,13,90000,Dealer,PETROL,Automatic,,1493 CC,100.0 bhp,190Nm@ 2000rpm,5.0,365000
Kia Seltos,Kia,Seltos,2,6000,individual,Petrol,Manual,16.1 kmpl,1353 CC,138.0 bhp,91Nm@ 3500rpm,5.0,1635000
Volkswagen Polo,Volkswagen,Polo,6,65000,Dealer,Petrol,Manual,16.2 kmpl,1199 CC,74.0 bhp,24@ 1900(kgm@ rpm),5.0,465000
Maruti Alto,Maruti,Alto,6,70000,Individual,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,,5.0,210000
Porsche Macan,Porsche,Macan,4,30350,Dealer,  Petrol ,Automatic,13.6 kmpl,1984 CC,252.0 bhp,250Nm@ 1500-2500rpm,5.0,5995000
Hyundai i20,Hyundai,i20,2,12000,individual,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,200Nm@ 1750rpm,5.0,735000
Honda City,Honda,City,11,34178,Dealer,Petrol,Manual,17.0 kmpl,1497 CC,118.0 bhp,170Nm@ 1800-2400rpm,5.0,430000
Maruti Alto,Maruti,Alto,10,30000,Individual,PETROL,Manual,19.7 kmpl,796 CC,46.3 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,150000
Hyundai i20,Hyundai,i20,11,97780,DEALER,DIESEL,Manual,25.2 kmpl,1493 CC,98.63 bhp,113Nm@ 4000rpm,5.0,320000
Maruti Swift Dzire,Maruti,Swift Dzire,9,43500,Individual,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,420000
Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7,42000,Dealer,DIESEL,Automatic,13.0 kmpl,2143 CC,204.0 bhp,91Nm@ 3500rpm,5.0,1875000
Toyota Innova,Toyota,Innova,6,82000,DEALER,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,24@ 1900(kgm@ rpm),8.0,946000
Volkswagen Polo,Volkswagen,Polo,2,36800,dealer,Diesel,Manual,20.14 kmpl,1498 CC,,250Nm@ 1500-2500rpm,5.0,675000
Hyundai Grand,Hyundai,Grand,8,40000,Individual,Diesel,Manual,,1120 CC,70.0 bhp,24@ 1900(kgm@ rpm),5.0,350000
Maruti Eeco,Maruti,Eeco,3,36000,  Dealer ,CNG,Manual,15.1 km/kg,1196 CC,73.0 bhp,113Nm@ 4000rpm,5.0,435000
Hyundai i20,Hyundai,i20,4,40000,Individual,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,170Nm@ 1800-2400rpm,5.0,450000
Maruti Swift Dzire,Maruti,Swift Dzire,11,72000,dealer,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,113Nm@ 4000rpm,5.0,260000
Maruti Ignis,Maruti,Ignis,3,30000,Dealer,petrol,Manual,20.89 kmpl,1197 CC,81.8 bhp,190Nm@ 2000rpm,5.0,570000
Maruti Swift Dzire,Maruti,Swift Dzire,5,40000,  Individual ,petrol,Manual,20.85 kmpl,1197 CC,83.14 bhp,200Nm@ 1750rpm,5.0,575000
Maruti Alto,Maruti,Alto,9,52000,Dealer,Petrol,Manual,24.7 kmpl,796 CC,,,5.0,195000
Ford Ecosport,Ford,Ecosport,3,6500,Dealer,DIESEL,Manual,22.77 kmpl,1498 CC,98.59 bhp,170Nm@ 1800-2400rpm,5.0,899000
Tata Nexon,Tata,Nexon,4,34000,Dealer,petrol,Manual,17.0 kmpl,1199 CC,118.3 bhp,91Nm@ 3500rpm,5.0,690000
BMW 5,BMW,5,0,2000,Dealer,Diesel,Automatic,22.48 kmpl,1995 CC,187.74 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,4850000
Ford Aspire,Ford,Aspire,4,24000,Dealer,DIESEL,Manual,25.83 kmpl,1498 CC,99.0 bhp,24@ 1900(kgm@ rpm),5.0,690000
Renault Duster,Renault,Duster,8,100000,INDIVIDUAL,Diesel,Manual,19.01 kmpl,1461 CC,108.45 bhp,200Nm@ 1750rpm,5.0,325000
Tata Safari,Tata,Safari,9,94000,Individual,Diesel,Manual,13.93 kmpl,,138.03 bhp,,7.0,250000
Datsun GO,Datsun,GO,4,58000,individual,PETROL,Manual,20.63 kmpl,1198 CC,67.06 bhp,250Nm@ 1500-2500rpm,5.0,360000
Hyundai Elantra,Hyundai,Elantra,3,40000,Dealer,  Petrol ,Automatic,14.62 kmpl,1999 CC,149.92 bhp,250Nm@ 1500-2500rpm,5.0,1600000
Hyundai Creta,Hyundai,Creta,5,20000,DEALER,Diesel,Manual,19.67 kmpl,1582 CC,126.2 bhp,190Nm@ 2000rpm,5.0,1000000
Toyota Innova,Toyota,Innova,4,52000,Dealer,Diesel,Automatic,,2755 CC,171.5 bhp,200Nm@ 1750rpm,7.0,1965000
Honda Amaze,Honda,Amaze,2,7000,Individual,  Petrol ,Manual,19.5 kmpl,1199 CC,88.76 bhp,170Nm@ 1800-2400rpm,5.0,715000
BMW 3,BMW,3,6,56000,  Dealer ,Diesel,Automatic,19.59 kmpl,1995 CC,187.74 bhp,170Nm@ 1800-2400rpm,5.0,2675000
Hyundai Santro,Hyundai,Santro,13,25000,INDIVIDUAL,Petrol,Manual,17.92 kmpl,1086 CC,62.1 bhp,200Nm@ 1750rpm,5.0,119000
Maruti Swift Dzire,Maruti,Swift Dzire,5,70666,  Dealer ,  Petrol ,Manual,20.85 kmpl,1197 CC,83.14 bhp,190Nm@ 2000rpm,5.0,630000
Hyundai i20,Hyundai,i20,2,40000,Individual,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,250Nm@ 1500-2500rpm,5.0,750000
Hyundai Verna,Hyundai,Verna,6,90000,Dealer,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,250Nm@ 1500-2500rpm,5.0,685000
Maruti Vitara,Maruti,Vitara,4,22000,DEALER,diesel,Manual,24.3 kmpl,,88.5 bhp,,5.0,955000
Hyundai Grand,Hyundai,Grand,4,140000,  Individual ,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,91Nm@ 3500rpm,5.0,380000
Maruti Swift Dzire,Maruti,Swift Dzire,7,60000,individual,  Diesel ,Manual,23.4 kmpl,1248 CC,74.0 bhp,113Nm@ 4000rpm,5.0,500000
Maruti Dzire VXI,Maruti,Dzire VXI,1,10000,INDIVIDUAL,petrol,Manual,23.26 kmpl,1197 CC,,113Nm@ 4000rpm,5.0,675000
Audi A6,Audi,A6,5,35000,Dealer,  Diesel ,Automatic,18.53 kmpl,1968 CC,187.74 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,3000000
Maruti Alto,Maruti,Alto,8,60000,Individual,PETROL,Manual,20.92 kmpl,998 CC,67.1 bhp,250Nm@ 1500-2500rpm,5.0,210000
Ford Figo,Ford,Figo,11,35500,Dealer,Petrol,Manual,15.6 kmpl,1196 CC,70.0 bhp,113Nm@ 4000rpm,5.0,271000
Hyundai Verna,Hyundai,Verna,4,72000,Dealer,  Diesel ,Manual,24.0 kmpl,1396 CC,88.76 bhp,113Nm@ 4000rpm,5.0,698000
BMW 5,BMW,5,6,65000,Dealer,Diesel,Automatic,18.12 kmpl,1995 CC,190.0 bhp,170Nm@ 1800-2400rpm,5.0,2300000
BMW 6,BMW,6,8,24000,  Dealer ,Diesel,Automatic,,2993 CC,313.0 bhp,,4.0,4000000
Maruti Swift,Maruti,Swift,4,64874,DEALER,Diesel,Manual,25.2 kmpl,1248 CC,74.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,635000
Ford Ecosport,Ford,Ecosport,5,57000,  Dealer ,Petrol,Manual,17.0 kmpl,1497 CC,121.36 bhp,113Nm@ 4000rpm,5.0,635000
Maruti Swift Dzire,Maruti,Swift Dzire,6,68393,Dealer,Diesel,Manual,26.59 kmpl,1248 CC,74.0 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,650000
Honda Civic,Honda,Civic,2,1923,Dealer,Petrol,Automatic,16.5 kmpl,1799 CC,139.46 bhp,91Nm@ 3500rpm,5.0,2200000
Audi A4,Audi,A4,9,68370,Dealer,Diesel,Automatic,17.11 kmpl,1968 CC,174.33 bhp,190Nm@ 2000rpm,5.0,1345000
Renault KWID,Renault,KWID,3,15235,dealer,PETROL,Manual,23.01 kmpl,999 CC,67.0 bhp,91Nm@ 3500rpm,5.0,410000
Toyota Innova,Toyota,Innova,5,90000,Individual,Diesel,Automatic,11.36 kmpl,2755 CC,171.5 bhp,24@ 1900(kgm@ rpm),7.0,1775000
Toyota Innova,Toyota,Innova,4,54000,dealer,Diesel,Manual,13.68 kmpl,2393 CC,147.8 bhp,113Nm@ 4000rpm,7.0,1450000
Honda City,Honda,City,6,50000,INDIVIDUAL,  Petrol ,Manual,17.4 kmpl,1497 CC,117.3 bhp,170Nm@ 1800-2400rpm,5.0,750000
Maruti Wagon R,Maruti,Wagon R,8,17568,Dealer,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,389000
Volkswagen Vento,Volkswagen,Vento,7,95000,  Dealer ,diesel,Manual,20.34 kmpl,1498 CC,103.2 bhp,200Nm@ 1750rpm,5.0,435000
Maruti Swift Dzire,Maruti,Swift Dzire,3,28229,  Dealer ,Diesel,Automatic,28.4 kmpl,1248 CC,74.02 bhp,170Nm@ 1800-2400rpm,5.0,799000
Honda Jazz,Honda,Jazz,6,31700,Dealer,PETROL,Automatic,19.0 kmpl,1199 CC,88.7 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,610000
Maruti Wagon R,Maruti,Wagon R,9,60000,INDIVIDUAL,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,91Nm@ 3500rpm,5.0,220000
Maruti Swift Dzire,Maruti,Swift Dzire,4,53154,Dealer,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,,5.0,725000
Maruti Swift,Maruti,Swift,8,70000,Individual,petrol,Manual,18.6 kmpl,1197 CC,85.8 bhp,200Nm@ 1750rpm,5.0,350000
Maruti Swift,Maruti,Swift,6,45000,Dealer,DIESEL,Manual,22.9 kmpl,1248 CC,74.0 bhp,113Nm@ 4000rpm,5.0,450000
Maruti Swift,Maruti,Swift,4,30000,Individual,petrol,Manual,22.0 kmpl,1197 CC,81.8 bhp,91Nm@ 3500rpm,5.0,520000
Ford Ecosport,Ford,Ecosport,4,35000,Individual,Diesel,Manual,23.0 kmpl,1498 CC,98.96 bhp,200Nm@ 1750rpm,5.0,800000
Mahindra Scorpio,Mahindra,Scorpio,4,51000,Individual,Diesel,Manual,15.4 kmpl,1997 CC,120.0 bhp,170Nm@ 1800-2400rpm,7.0,1200000
Toyota Innova,Toyota,Innova,3,68600,Dealer,  Diesel ,Manual,13.68 kmpl,2393 CC,147.51 bhp,200Nm@ 1750rpm,8.0,1721000
Hyundai Grand,Hyundai,Grand,4,19000,individual,Petrol,Manual,18.9 kmpl,1197 CC,82.0 bhp,200Nm@ 1750rpm,5.0,560000
Hyundai Grand,Hyundai,Grand,6,50000,Individual,PETROL,Manual,18.9 kmpl,1197 CC,82.0 bhp,200Nm@ 1750rpm,5.0,405000
Maruti Eeco,Maruti,Eeco,2,25000,Individual,Petrol,Manual,15.37 kmpl,1196 CC,73.0 bhp,24@ 1900(kgm@ rpm),5.0,370000
Hyundai Santro,Hyundai,Santro,13,81000,  Individual ,  Petrol ,Manual,17.92 kmpl,1086 CC,62.1 bhp,113Nm@ 4000rpm,5.0,125000
Maruti Swift Dzire,Maruti,Swift Dzire,7,115000,Individual,  Diesel ,Manual,,1248 CC,,250Nm@ 1500-2500rpm,5.0,521000
Maruti Baleno,Maruti,Baleno,3,12500,  Dealer ,Petrol,Manual,21.4 kmpl,,83.1 bhp,,5.0,581000
Audi A4,Audi,A4,11,70000,Dealer,  Petrol ,Automatic,10.8 kmpl,1984 CC,132.0 bhp,113Nm@ 4000rpm,5.0,1200000
Toyota Fortuner,Toyota,Fortuner,4,98000,Dealer,diesel,Automatic,15.04 kmpl,2755 CC,174.5 bhp,190Nm@ 2000rpm,7.0,2700000
Maruti Swift Dzire,Maruti,Swift Dzire,6,15000,Individual,Diesel,Manual,26.59 kmpl,1248 CC,74.0 bhp,170Nm@ 1800-2400rpm,5.0,600000
Maruti Wagon R,Maruti,Wagon R,14,30000,Individual,petrol,Manual,18.9 kmpl,,67.0 bhp,,5.0,70000
Hyundai Verna,Hyundai,Verna,9,61000,Dealer,DIESEL,Manual,22.32 kmpl,1582 CC,126.3 bhp,91Nm@ 3500rpm,5.0,420000
Maruti Celerio,Maruti,Celerio,5,24262,Dealer,PETROL,Automatic,23.1 kmpl,998 CC,67.04 bhp,250Nm@ 1500-2500rpm,5.0,460000
Hyundai i20,Hyundai,i20,3,25000,Individual,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,200Nm@ 1750rpm,5.0,535000
Hyundai Grand,Hyundai,Grand,4,40000,dealer,  Petrol ,Manual,18.9 kmpl,1197 CC,82.0 bhp,91Nm@ 3500rpm,5.0,525000
Maruti Alto,Maruti,Alto,5,25000,individual,Petrol,Manual,23.95 kmpl,998 CC,67.05 bhp,250Nm@ 1500-2500rpm,,350000
Maruti Swift Dzire,Maruti,Swift Dzire,7,70123,dealer,Petrol,Manual,19.1 kmpl,1197 CC,85.8 bhp,113Nm@ 4000rpm,5.0,445000
Maruti Alto,Maruti,Alto,12,60000,INDIVIDUAL,PETROL,Manual,19.7 kmpl,796 CC,46.3 bhp,113Nm@ 4000rpm,5.0,106000
Maruti Vitara,Maruti,Vitara,3,40000,Individual,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5.0,800000
Honda Amaze,Honda,Amaze,6,37000,Dealer,Petrol,Manual,18.0 kmpl,1198 CC,86.7 bhp,91Nm@ 3500rpm,5.0,475000
MG Hector,MG,Hector,2,20000,Dealer,Diesel,Manual,17.41 kmpl,1956 CC,167.68 bhp,200Nm@ 1750rpm,5.0,1750000
Honda City,Honda,City,7,57000,DEALER,Petrol,Manual,17.8 kmpl,1497 CC,117.3 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,620000
Hyundai Grand,Hyundai,Grand,3,10000,Individual,petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,24@ 1900(kgm@ rpm),5.0,555000
Tata Tiago,Tata,Tiago,2,15000,Individual,PETROL,Manual,23.84 kmpl,1199 CC,83.83 bhp,91Nm@ 3500rpm,5.0,530000
Hyundai Creta,Hyundai,Creta,4,40000,Dealer,petrol,Manual,15.29 kmpl,1591 CC,121.3 bhp,113Nm@ 4000rpm,5.0,970000
Renault KWID,Renault,KWID,4,35914,Dealer,  Petrol ,Manual,,999 CC,67.0 bhp,190Nm@ 2000rpm,,380000
Maruti Vitara,Maruti,Vitara,3,29000,Dealer,Diesel,Automatic,24.3 kmpl,1248 CC,88.5 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,895000
Honda Amaze,Honda,Amaze,5,18800,individual,  Petrol ,Manual,18.0 kmpl,1198 CC,86.7 bhp,250Nm@ 1500-2500rpm,5.0,450000
Mahindra Bolero,Mahindra,Bolero,9,120000,Individual,Diesel,Manual,,2523 CC,62.1 bhp,113Nm@ 4000rpm,7.0,460000
Maruti Wagon R,Maruti,Wagon R,4,38000,Dealer,petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,250Nm@ 1500-2500rpm,5.0,425000
Maruti Ertiga,Maruti,Ertiga,8,50000,DEALER,diesel,Manual,24.2 kmpl,1498 CC,93.87 bhp,170Nm@ 1800-2400rpm,7.0,550000
Hyundai Grand,Hyundai,Grand,4,37850,DEALER,petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113Nm@ 4000rpm,5.0,568000
Hyundai i20,Hyundai,i20,6,190000,Individual,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,"12.7@ 2,700(kgm@ rpm)",5.0,525000
Honda Amaze,Honda,Amaze,6,42380,Dealer,  Diesel ,Manual,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5.0,359000
